,vib_max,vib_min,vib_cur,accumulativeprofit,mins_mean_30,mins_ratio,cur_price,beginyear
SZ300529,0.199845679012,0.0,0.0401812688822,1.9360403339,25.7,1.32840466926,34.14,2016
SZ300584,0.200300075019,0.0,0.0344986200552,2.85290084,29.219,1.53940928848,44.98,2017
SZ300431,0.214869050972,0.0,0.0613967766692,6.82347576688,20.0883333333,1.34904173235,27.1,2015
SZ000544,0.221993833505,0.0,0.0418809698751,1.19239972118,2.10533333333,6.65927802407,14.02,2000
SH603308,0.222523744912,0.0064,0.0246020260492,1.2832081415,11.393,1.22268059335,13.93,2014
SH601888,0.221374045802,0.0,0.0270909090909,7.1432543133,16.9156666667,3.33300490669,56.38,2009
SH600597,0.202202989772,0.0,0.0351008215086,2.32168165169,3.64866666667,3.79590718071,13.85,2002
SH601113,0.216510903427,0.0,0.016393442623,1.99843378103,3.51133333333,3.86462882096,13.57,2011
SH600475,0.222222222222,0.0,0.0319233838787,3.78775885756,4.97533333333,2.58073160927,12.84,2003
SH603345,0.108423686405,0.0,0.0581395348837,1.72132166504,22.17,1.22733423545,27.21,2017
SH600740,0.222857142857,0.0,0.0515638207946,3.22724889825,4.41066666667,2.72974607013,12.04,2000
SZ002254,0.22,0.0,0.0159262363789,2.20978696371,6.85266666667,1.756980251,12.04,2008
SZ300096,0.174957118353,0.0,0.0521327014218,2.31692502353,8.36833333333,1.56901015734,13.13,2010
SZ002808,0.2,0.0,0.0242805755396,1.61478030269,10.799,1.04824520789,11.32,2016
SZ002311,0.222841225627,0.00605413105413,0.0355555555556,4.07718919424,9.68666666667,2.36613902271,22.92,2009
SH600363,0.222596964587,0.0,0.0246913580247,1.24777532408,3.229,3.53360173428,11.41,2001
SZ300235,0.213139231056,0.0,0.0388170055453,1.52951248066,8.668,1.27941855099,11.09,2011
SZ000426,0.221606648199,0.0,0.0248756218905,5.12384645065,3.153,3.20964161116,10.12,2000
SH600761,0.214406779661,0.0063025210084,0.0308285163776,8.96601195849,4.665,2.28081457663,10.64,2000
SZ000726,0.210287443268,0.0,0.00664136622391,3.7348208109,5.89333333333,1.79864253394,10.6,2000
SH601900,0.19972826087,0.0,0.027724665392,1.21177510754,10.2543333333,1.02298215389,10.49,2016
SH603499,0.200180342651,0.0,0.0884,2.00626970538,21.6543333333,1.23300955929,26.7,2017
SZ002696,0.222222222222,0.0,0.0237068965517,1.36165576887,10.3096666667,1.8196514598,18.76,2012
SH603909,0.222286541245,0.0,0.0314685314685,1.93246084278,26.1526666667,1.11575620077,29.18,2016
SZ002700,0.21223709369,0.00794797687861,0.00968783638321,1.82539978622,9.26766666667,1.00672589289,9.33,2012
SH603515,0.19966536531,0.0,0.045652173913,2.23447428019,32.581,1.46342960621,47.68,2016
SH603223,0.222324299495,0.0,0.0337837837838,1.5399445519,17.318,1.04457789583,18.09,2015
SZ002159,0.233333333333,0.0,0.024625267666,1.03280067604,3.578,5.29066517608,18.93,2007
SZ300093,0.158021712907,0.0,0.042576419214,0.788670002135,5.44733333333,1.72561497981,9.4,2010
SZ002479,0.218944099379,0.0,0.0234636871508,1.24581446691,7.11333333333,1.27225866917,9.05,2010
SH600526,0.222157092614,0.0,0.0385604113111,1.76675599576,4.766,1.68485102812,8.03,2002
SH600543,0.222523744912,0.0,0.0538793103448,1.37063994468,3.93966666667,2.45959895084,9.69,2004
SZ300295,0.222222222222,0.0,0.0491706161137,1.14850836471,16.0963333333,1.08720412516,17.5,2012
SH600592,0.221987315011,0.0,0.0207373271889,1.90935976412,4.25766666667,2.05276755656,8.74,2002
SZ002155,0.213866039953,0.0,0.0129716981132,0.320862401431,6.66066666667,1.27614853368,8.5,2007
SZ002755,0.2223579719,0.0,0.0430659818254,2.37884053681,21.4496666667,1.20048485602,25.75,2015
SZ300042,0.222496909765,0.0,0.0467980295567,1.01974902057,7.77466666667,3.27087978048,25.43,2010
SZ000990,0.282432432432,0.0,0.0372990353698,1.81184979436,3.962,3.96012115093,15.69,2000
SZ002297,0.223764575236,0.0,0.0203045685279,1.08881891896,7.93366666667,0.99575648082,7.9,2009
SH600446,0.222134230845,0.0,0.0415879017013,15.3380375818,4.83566666667,3.32529123871,16.08,2003
SZ000088,0.211365902293,0.0,0.0170603674541,7.05226288389,3.149,2.44839631629,7.71,2000
SH603118,0.189855072464,0.0,0.0300261096606,1.00972839283,7.333,1.05959361789,7.77,2015
SH603517,0.199896426722,0.0,0.051739257527,1.50117125827,30.7376666667,1.1201240606,34.43,2017
SZ000731,0.222980659841,0.0,0.00909090909091,2.22725727919,4.66766666667,1.65607369849,7.73,2000
SH600606,0.222412318221,0.0,0.0241610738255,2.49618462308,3.67133333333,2.0319593245,7.46,2000
SH601566,0.221639344262,0.0,0.0171957671958,1.01084262497,10.543,1.44930285497,15.28,2011
SZ002431,0.222112047595,0.0,0.0145888594164,1.03716076067,7.40733333333,1.0219602196,7.57,2010
SZ000993,0.259484066768,0.0,0.0369863013699,1.02197132242,2.73866666667,2.68743914314,7.36,2000
SH600094,0.222112047595,0.0,0.0110650069156,0.941025621643,4.307,1.68794984908,7.27,2011
SZ300206,0.203045685279,0.0,0.0258992805755,1.06345053914,6.84833333333,1.03674860063,7.1,2011
SZ002406,0.218604651163,0.0,0.043795620438,0.908303145304,6.63066666667,1.06324150412,7.05,2010
SZ002375,0.165172413793,0.0,0.0265095729013,1.07453399584,6.81066666667,1.0160532498,6.92,2010
SZ002109,0.186142709411,0.0,0.0219298245614,0.911612368615,4.63433333333,1.50830755952,6.99,2007
SZ300475,0.221906116643,0.0,0.0412603150788,1.08835328653,13.2746666667,1.04108075532,13.82,2015
SZ300580,0.120316402998,0.0,0.0263702171665,1.43382268218,19.369,1.02380091899,19.83,2017
SZ002090,0.216960826517,0.0,0.0402355250245,3.24681352098,6.60466666667,3.15988694862,20.87,2006
SZ000662,0.197235023041,0.0,0.0163678877631,4.29086230244,3.286,3.91052951917,12.85,2000
SZ000678,0.221914008322,0.0,0.0140625,1.05522167967,2.55233333333,2.51534543555,6.42,2000
SZ002508,0.589602446483,0.0,0.0108303249097,6.31342778391,15.2,2.55789473684,38.88,2010
SZ002344,0.208304969367,0.0,0.012539184953,1.3242513572,6.39033333333,1.00307756507,6.41,2010
SZ002247,0.221511627907,0.0,0.0227457351747,4.14180657527,7.35466666667,1.69960116026,12.5,2008
SH603757,0.2,0.0,0.0268530439581,1.7168740885,47.1716666667,1.17528177225,55.44,2017
SH600844,0.742826780021,0.0,0.0219966159052,0.368095791922,1.90066666667,3.11995790951,5.93,2000
SH600730,0.219091431857,0.0,0.0290322580645,1.67014169352,3.02833333333,2.05063291139,6.21,2000
SH603333,0.184848484848,0.0,0.0293159609121,0.786359136682,4.13066666667,1.48886378309,6.15,2012
SH600279,0.22305764411,0.0,0.0101351351351,0.971688200233,3.64866666667,1.62799196053,5.94,2000
SZ300081,0.214588082058,0.0,0.0342465753425,1.66562053391,9.971,1.19847557918,11.95,2010
SH600350,0.221052631579,0.0,0.0135363790186,2.41964642831,2.81033333333,2.10651168307,5.92,2002
SH603958,0.211637347767,0.0,0.0314465408805,0.871586003294,11.1613333333,1.02138334727,11.4,2016
SZ002290,0.222599830076,0.0,0.0892703862661,0.880943924257,7.203,1.7159516868,12.36,2009
SH600227,0.222222222222,0.0,0.0124777183601,2.08563520809,2.601,2.17608612072,5.66,2000
SH601137,0.222573839662,0.0,0.0221811460259,0.844135078932,10.513,1.031104347,10.84,2011
SZ300417,0.222222222222,0.0,0.0248538011696,1.77357648614,20.398,1.02510050005,20.91,2015
SZ300284,0.222222222222,0.0,0.0248565965583,2.18898721087,8.134,1.96582247357,15.99,2012
SZ300041,0.222037422037,0.0,0.016330451489,1.32865183452,9.533,1.09933913773,10.48,2010
SZ002856,0.200287150036,0.0,0.0445145460918,1.77267458652,27.3323333333,1.07784431138,29.46,2017
SH600975,0.22236102436,0.0,0.0211946050096,2.37262758544,4.78533333333,1.10337141265,5.28,2004
SZ000656,0.224137931034,0.0,0.0134874759152,2.78075953989,1.94533333333,2.68848526388,5.23,2000
SZ300673,0.104267963263,0.0,0.0183968462549,1.43284115643,38.498,1.19720504961,46.09,2017
SZ300283,0.221978021978,0.0,0.0258964143426,1.14410785434,4.82566666667,1.0547765421,5.09,2012
SH600242,0.465753424658,0.0,0.0387096774194,4.81061031544,3.69266666667,4.23542155624,15.64,2009
SH600690,0.178360101437,0.0,0.030303030303,17.0532406385,3.83266666667,5.31744651244,20.38,2000
SZ000863,0.351201478743,0.0,0.0164609053498,0.679938740495,4.906,1.00081532817,4.91,2012
SH600379,0.223443223443,0.0,0.0301399354144,1.94296000767,2.85366666667,3.29050344586,9.39,2002
SZ300395,0.221827861579,0.0,0.0208623087622,2.29187754067,13.7183333333,1.06062446847,14.55,2014
SZ002157,0.281407035176,0.0,0.0256959314775,1.70475999216,4.13466666667,1.12947436311,4.67,2007
SH603729,0.222285067873,0.0,0.022641509434,1.25263134975,45.0986666667,1.0703198912,48.27,2015
SZ300142,0.2025,0.0,0.0338891877353,2.01693585265,9.72533333333,1.94132163422,18.88,2010
SH601333,0.22,0.0,0.0299785867238,0.873701459288,2.32533333333,2.01691513761,4.69,2006
SZ300024,0.661282879557,0.00759493670886,0.0322234156821,6.16931197448,17.3506666667,1.0956351341,19.01,2009
SZ002463,0.222222222222,0.0,0.0351648351648,0.452015412571,3.19666666667,1.43899895725,4.6,2010
SZ000975,0.203840472674,0.0,0.0222063037249,3.04057485257,2.14033333333,6.52702071328,13.97,2000
SZ300525,0.199714693295,0.0,0.0416873449132,2.49157065924,33.5373333333,1.24667037729,41.81,2016
SH600477,0.222885572139,0.0,0.0164654226125,10.7746774838,2.92633333333,3.14044879827,9.19,2003
SH600272,1.02702702703,0.0,0.0212539851222,0.127861969481,2.04533333333,4.65449804433,9.52,2001
SH603133,0.164656964657,0.0,0.0434948492942,2.36160586537,23.3343333333,1.14080825107,26.62,2017
SZ002025,0.221835075494,0.0,0.042525208242,10.7329868056,4.76633333333,4.9849639835,23.76,2004
SZ000159,0.21992709599,0.0,0.0218818380744,0.59316320267,3.30633333333,1.40639177336,4.65,2000
SZ300245,0.222152297042,0.0,0.0426966292135,2.07364833876,8.30366666667,1.65589498615,13.75,2011
SH601588,0.298076923077,0.0,0.0379464285714,1.0230748561,2.45866666667,1.83839479393,4.52,2006
SZ002420,0.213136729223,0.0,0.0109170305677,0.347689287659,4.426,1.04383190239,4.62,2010
SH600019,0.508196721311,0.0,0.0231532524807,2.96661813508,3.671,2.484336693,9.12,2000
SH601238,0.223028105168,0.0,0.02552619794,2.47923482979,5.076,4.42474389283,22.46,2012
SZ002133,0.219364599092,0.0,0.0114155251142,0.620452219812,3.04,1.44736842105,4.4,2007
SZ002535,0.190476190476,0.0,0.016091954023,0.522472512896,4.31333333333,1.01777434312,4.39,2011
SH600489,0.287804878049,0.0,0.0103806228374,17.8766444438,5.975,1.45439330544,8.69,2003
SZ002065,0.220657276995,0.0,0.0327272727273,10.5955903611,8.03733333333,1.04139017916,8.37,2006
SZ002494,0.231785714286,0.0,0.0136138613861,0.748289378221,7.94466666667,1.0233280188,8.13,2010
SH603056,0.146458061712,0.0,0.0357941834452,3.30459127829,17.7173333333,1.30042143287,23.04,2018
SH601519,0.221238938053,0.0,0.0381679389313,0.412509249754,3.75733333333,1.05127750177,3.95,2011
SH600481,0.222082018927,0.0,0.0147058823529,3.23880798818,3.34366666667,1.23218024125,4.12,2003
SH600106,0.222503160556,0.0,0.0146341463415,2.34396571671,3.30933333333,1.24798549557,4.13,2000
SZ002616,0.222222222222,0.0,0.00868486352357,1.94870225228,8.071,1.00111510346,8.08,2011
SZ002070,0.195402298851,0.0,0.0284360189573,1.3689024678,3.79533333333,1.14350957316,4.34,2006
SZ002132,0.185430463576,0.0,0.0153846153846,1.11947172705,3.66933333333,1.06558866279,3.91,2007
SZ002734,0.222339862361,0.0,0.0357723577236,2.15191660418,22.321,1.13525379687,25.34,2015
SZ000949,0.22030237581,0.0,0.0074812967581,1.11041419085,2.04033333333,1.97026629636,4.02,2000
SZ002021,0.219690805533,0.0,0.0225,3.11694058047,3.31533333333,1.2185803338,4.04,2004
SH600190,0.221818181818,0.0,0.0253807106599,0.811190385006,3.23666666667,1.24510813594,4.03,2000
SH600039,0.220987654321,0.0,0.0130890052356,1.76136175891,2.127,1.81006111895,3.85,2003
SZ300549,0.111971104231,0.0,0.0301700493692,1.74136505967,18.234,1.02555665241,18.7,2016
SZ300463,0.2,0.0,0.0433035714286,1.77439881419,21.4516666667,1.08476419859,23.27,2015
SH603067,0.15896188159,0.0,0.0276046304541,1.30108042424,10.7316666667,1.06414039447,11.42,2016
SH600108,0.20618556701,0.0,0.00802139037433,2.11677733078,1.64933333333,2.27364591754,3.75,2000
SH600017,0.219178082192,0.0,0.0106666666667,1.39658312407,2.25733333333,1.67454223272,3.78,2006
SH601388,0.2227880331,0.0,0.016,1.24562049292,3.553,1.0638896707,3.78,2012
SZ300092,0.222958057395,0.0,0.0275103163686,1.0096466461,7.25533333333,1.02269594781,7.42,2010
SH600575,0.204392922514,0.0,0.0135869565217,4.4150748988,2.309,1.60242529233,3.7,2003
SH600052,0.223234624146,0.0,0.0110192837466,0.360793516204,2.623,1.38772398018,3.64,2000
SH600251,0.25,0.0,0.02,4.53203258264,4.11366666667,1.71379953002,7.05,2003
SZ000520,0.27358490566,0.0,0.0406976744186,0.0759759049254,2.091,1.68818747011,3.53,2000
SH601200,0.208552138035,0.0,0.033023255814,0.741499520284,20.8993333333,1.03926760024,21.72,2017
SZ002847,0.163625776398,0.0,0.0634588563459,2.28374615357,22.5213333333,1.32718607542,29.89,2017
SH600159,0.223300970874,0.0,0.00857142857143,0.659304758017,1.997,1.75262894342,3.5,2000
SZ002540,0.216216216216,0.0,0.0114122681883,1.45014522285,6.55433333333,1.07104714438,7.02,2011
SZ000762,0.213311948677,0.0,0.0172413793103,2.44148299125,3.9,3.57692307692,13.95,2000
SH603456,0.213351375733,0.0,0.0366430260047,1.57007080717,15.2216666667,1.13785174641,17.32,2014
SH600096,0.221921515562,0.0,0.0219619326501,1.36491644329,6.82,1.01906158358,6.95,2000
SZ002531,0.221294363257,0.0062893081761,0.0388888888889,2.29613209786,6.17933333333,1.18135721221,7.3,2010
SH600718,0.222147651007,0.0,0.0299625468165,1.64419721603,5.943,2.27999326939,13.55,2000
SH600064,0.199386503067,0.0,0.015306122449,3.24123279627,3.75766666667,3.68047547237,13.83,2000
SZ000966,0.221786064769,0.0,0.0146198830409,0.995036797666,2.229,1.53880663975,3.43,2000
SZ000601,0.223642172524,0.0,0.0414285714286,2.43325404075,2.702,2.67579570688,7.23,2000
SH600843,0.222891566265,0.0,0.00985221674877,2.02376250996,3.56733333333,2.85647542515,10.19,2000
SZ002088,0.207594936709,0.0,0.0348684210526,2.29818838101,7.15233333333,2.1992822855,15.73,2006
SZ000422,0.222910216718,0.0,0.0181818181818,1.24454478966,3.22166666667,1.02741852043,3.31,2000
SH601717,0.223463687151,0.00694444444444,0.0234375,0.425886648596,4.82733333333,1.34442756525,6.49,2010
SH600715,0.221662468514,0.0,0.0756183745583,5.67419858837,1.09733333333,12.8948967193,14.15,2000
SH600409,0.218800648298,0.0,0.0266240681576,4.76805223436,2.98866666667,3.151907205,9.42,2003
SZ000565,0.222222222222,0.0,0.0359375,2.00618895557,2.13633333333,3.08004368856,6.58,2000
SH600218,0.220917822839,0.0,0.0272,0.659792181227,2.20566666667,2.851745504,6.29,2000
SH600067,0.222621184919,0.0,0.0179153094463,5.02176656747,4.11666666667,1.49392712551,6.15,2000
SH601398,0.154761904762,0.0,0.0174603174603,3.07865723306,3.31133333333,1.93275619086,6.4,2006
SH600370,0.221238938053,0.0,0.0315457413249,1.44575698635,2.72533333333,1.18150684932,3.22,2003
SZ300450,0.222158273381,0.0,0.0233586731168,14.3450721858,31.1943333333,2.33760405202,72.92,2015
SZ300169,0.222943722944,0.0,0.0487804878049,0.485241070019,5.22533333333,1.20566471039,6.3,2011
SZ300254,0.222320247022,0.0,0.0445168295331,0.839321310577,7.92333333333,1.20530079933,9.55,2011
SZ300365,0.222617987533,0.0,0.0504739943633,2.2770131179,20.8456666667,1.92845835266,40.2,2014
SZ000667,0.212669683258,0.0,0.00996677740864,3.08449941417,1.701,1.77542621987,3.02,2000
SZ300321,0.221226602947,0.0,0.0554945054945,1.68715083732,16.814,1.08956821696,18.32,2012
SH600151,0.222222222222,0.0,0.017094017094,1.55255168125,2.815,2.09236234458,5.89,2000
SZ002533,0.218309859155,0.0,0.0169491525424,0.732564272155,4.08366666667,1.44967757734,5.92,2010
SH600833,0.221818181818,0.0,0.0322299651568,4.24879848169,3.11633333333,3.74478553856,11.67,2000
SH600754,0.211929824561,0.0,0.0347125798389,7.14059813307,5.92266666667,6.22692480864,36.88,2000
SZ002630,0.222174657534,0.0,0.0258548790659,2.43905045418,9.45233333333,1.29915012166,12.28,2011
SH600149,0.220958570268,0.0,0.0391923990499,1.58742575114,2.10933333333,4.06289506953,8.57,2000
SZ002041,0.207508532423,0.0,0.0227272727273,6.06628059787,8.14366666667,1.36302238959,11.1,2005
SZ002117,0.222020018198,0.0,0.0200486026731,3.10280452851,6.38433333333,2.6110792043,16.67,2007
SH600713,0.221962616822,0.0,0.0268817204301,2.52259194698,3.44666666667,1.63926499033,5.65,2000
SZ002099,0.222348916762,0.0,0.0144144144144,2.03498147685,4.401,1.27243808225,5.6,2006
SZ300234,0.222222222222,0.0,0.0611246943765,1.77716483765,7.96366666667,1.07111464568,8.53,2011
SH600192,0.221921515562,0.0,0.104790419162,1.19079764167,3.081,2.18760142811,6.74,2000
SH600337,0.216732172937,0.0,0.0216606498195,2.37106355113,3.05566666667,1.83266063052,5.6,2000
SH600530,0.222173531989,0.0,0.0146788990826,1.04302549839,3.35033333333,1.63565814347,5.48,2001
SH600801,0.215505913272,0.00235294117647,0.0392291810048,6.87657894772,3.199,4.6264457643,14.8,2000
SZ000976,0.222222222222,0.0,0.0119331742243,0.762225584569,1.76366666667,4.80816480816,8.48,2000
SZ002643,0.222222222222,0.00792471520555,0.0255241567912,2.16728996444,10.0436666667,1.09422189771,10.99,2011
SZ300331,0.222032450897,0.0,0.106194690265,2.73610918918,15.2806666667,1.14523799136,17.5,2012
SH603069,0.200873362445,0.0,0.10986775178,1.93913727034,9.24733333333,1.10734626199,10.24,2016
SH600705,0.319873317498,0.0,0.0231729055258,1.77394448752,5.44666666667,1.04467564259,5.69,2012
SH601939,0.184971098266,0.0,0.0203045685279,1.49951015219,3.793,2.11705773794,8.03,2007
SH600517,0.222114451988,0.0,0.0196463654224,7.71642177029,3.38366666667,1.5101960398,5.11,2003
SH603228,0.153846153846,0.0,0.0401544401544,1.58371289233,42.574,1.22938882886,52.34,2017
SZ000158,0.22065901518,0.0,0.0219922380336,1.99135633387,2.38766666667,3.2667876588,7.8,2000
SZ002284,0.193565127141,0.0,0.0289156626506,2.2624872916,5.40233333333,1.54747948417,8.36,2009
SH600307,0.218961625282,0.0,0.01953125,1.08543005024,2.00733333333,1.28528727997,2.58,2000
SZ002783,0.159232827832,0.0,0.0443181818182,1.12000859028,17.0643333333,1.06538003243,18.18,2015
SH600100,0.221594918843,0.0,0.0212560386473,2.61652145095,6.82866666667,1.52299131114,10.4,2000
SZ300265,0.222222222222,0.0,0.0317662007624,1.17591319537,7.351,1.09372874439,8.04,2011
SH603889,0.222374507452,0.0,0.0154777927322,1.78083117852,12.2833333333,1.21302578019,14.9,2014
SZ300379,0.222264365636,0.0,0.0379146919431,1.69260191264,11.64,1.11941580756,13.03,2014
SH600500,0.221447253705,0.00468227424749,0.0194805194805,2.44507344504,3.86366666667,2.00586662065,7.75,2000
SZ002835,0.199864956111,0.0,0.0233502538071,1.15542260644,9.54933333333,1.0440519408,9.97,2016
SH600375,0.222052067381,0.0,0.013916500994,0.56823299369,3.21566666667,1.57976573028,5.08,2003
SZ300019,0.969696969697,0.0,0.11889596603,1.55443500083,8.352,1.19252873563,9.96,2009
SZ000523,0.218858131488,0.0,0.0171052631579,2.47645855884,2.396,3.21368948247,7.7,2000
SZ002827,0.199392712551,0.0,0.0450992182802,1.43828094868,15.9933333333,1.0660691955,17.05,2016
SH600383,0.22144112478,0.0,0.0263591433278,5.82440966497,4.11,2.95620437956,12.15,2001
SH601038,0.221276595745,0.0,0.0204678362573,0.816203040759,6.71433333333,1.03063098843,6.92,2012
SH600653,0.221628838451,0.0,0.017316017316,0.523183248996,1.44066666667,1.61730680241,2.33,2000
SZ002530,0.17373358349,0.0,0.0325955734406,2.31538223041,5.21566666667,4.78558190068,24.96,2010
SZ002055,0.222409791095,0.0,0.0309003729355,5.7390080779,4.844,3.95747316268,19.17,2006
SZ002295,0.2016,0.0,0.0215053763441,0.809158744422,5.388,1.74832962138,9.42,2009
SZ300181,0.220689655172,0.0,0.039755351682,1.73423126822,5.96933333333,1.12240339513,6.7,2011
SH601258,0.208791208791,0.0,0.0214592274678,0.291526563429,2.30833333333,1.02671480144,2.37,2011
SZ000501,0.233676975945,0.0,0.0113636363636,4.68059729181,2.491,6.40305098354,15.95,2000
SZ300068,0.222222222222,0.0,0.0242990654206,0.939862736192,6.76066666667,2.41544226408,16.33,2010
SZ300538,0.13173887473,0.0,0.0213414634146,1.34317349748,30.1733333333,1.09633230225,33.08,2016
SH600535,0.203079884504,0.00458963282937,0.0775623268698,13.6892774268,9.269,4.56683568886,42.33,2002
SZ300205,0.222580645161,0.0,0.0448275862069,1.25892172994,8.34766666667,1.0757497105,8.98,2011
SZ000913,0.221757322176,0.0,0.0227936879018,5.58729120461,2.35,7.30638297872,17.17,2000
SZ000898,0.203742203742,0.00508905852417,0.0314465408805,3.31463591633,2.69066666667,2.38230921705,6.41,2000
SH603816,0.200067590402,0.0,0.0231063504208,1.88546404287,44.418,1.48903597641,66.14,2016
SH600054,0.214057507987,0.0,0.00837776085301,3.95473853813,6.243,2.10956271024,13.17,2000
SZ002359,0.222935044106,0.0,0.0277989337395,8.00077938926,6.11566666667,4.33640377173,26.52,2010
SZ000720,0.216438356164,0.0,0.0403587443946,0.572167745044,1.70033333333,2.71711429132,4.62,2000
SZ002648,0.222816399287,0.0,0.0365707434053,2.03102904815,7.428,2.2549811524,16.75,2011
SH600525,0.22193877551,0.0,0.0567632850242,10.3841785404,5.49833333333,3.13185813883,17.22,2002
SH600665,0.22754491018,0.0,0.00956937799043,0.789368853441,2.40433333333,1.74684597255,4.2,2000
SH600767,0.269230769231,0.0,0.051968503937,1.12998642883,1.24866666667,5.23758675921,6.54,2000
SZ002089,0.207037225905,0.0,0.0380952380952,6.40938816007,3.648,1.76809210526,6.45,2006
SZ300512,0.200079713033,0.0,0.0229102167183,1.08557199695,15.9896666667,1.02378619525,16.37,2016
SH601988,0.173228346457,0.0,0.00485436893204,1.18717230564,2.486,1.66130329847,4.13,2006
SH600555,0.215736040609,0.0,0.0522388059701,0.860698102263,2.35833333333,1.73851590106,4.1,2001
SH601228,0.2,0.0,0.017094017094,1.78543412024,5.41033333333,1.08680919229,5.88,2017
SH600355,0.214388489209,0.0,0.035175879397,0.865531115082,2.54133333333,2.4278593914,6.17,2002
SZ002266,0.21696969697,0.0,0.0658536585366,1.91446433971,3.98933333333,1.09040775401,4.35,2008
SZ000625,0.277192982456,0.0,0.0189768976898,12.9152821795,3.57833333333,3.39543549138,12.15,2000
SH600545,0.217258883249,0.0,0.0104931794334,3.13433786111,2.948,3.25305291723,9.59,2003
SH601088,0.184,0.0,0.0505464480874,0.49514772276,13.1956666667,1.66569833531,21.98,2007
SZ300381,0.200239091452,0.0,0.0227066303361,1.62827260887,10.8273333333,1.02980112062,11.15,2014
SH601699,0.212431693989,0.00976290097629,0.0485981308411,3.74856051443,6.07566666667,1.76276951775,10.71,2006
SZ000815,0.180158730159,0.0,0.0327332242226,3.7628749353,3.88266666667,3.21428571429,12.48,2000
SZ000416,0.222033898305,0.0,0.131810193322,2.10677146003,2.24766666667,2.86519353404,6.44,2000
SZ002707,0.222251037344,0.0,0.0410628019324,4.48327209453,10.6883333333,1.16201465773,12.42,2014
SZ000733,0.222301900323,0.0,0.0227629513344,1.25110421134,3.42166666667,3.7847053093,12.95,2000
SZ002822,0.215012722646,0.0,0.0308555399719,1.02732715858,7.048,1.03433598184,7.29,2016
SZ300706,0.200668896321,0.0,0.0859920996658,4.78312446284,43.831,1.56692751705,68.68,2017
SZ000722,0.222836095764,0.0,0.0155210643016,0.778128706212,2.46466666667,3.671896132,9.05,2000
SZ000333,0.168620689655,0.0060779406507,0.0216949152542,5.80360585091,17.3106666667,3.44123084033,59.57,2013
SH601608,0.176470588235,0.0,0.0165745856354,1.24005022839,3.07166666667,1.18502441671,3.64,2012
SZ300247,0.219903691814,0.0,0.0378071833648,1.29151186791,5.286,1.01778282255,5.38,2011
SH600097,0.21104815864,0.0,0.0142045454545,1.89263390673,3.61966666667,3.89262363017,14.09,2000
SZ300025,0.676355505869,0.0,0.0264150943396,0.864064962942,4.97266666667,1.07990347232,5.37,2009
SZ000838,0.430888888889,0.0,0.0233009708738,3.74406388659,4.373,1.195975303,5.23,2000
SH600706,0.222147197839,0.0,0.0232558139535,1.42472918516,3.19233333333,5.53826876893,17.68,2000
SZ300112,0.172031076582,0.0,0.0316205533597,1.5020344511,6.68866666667,1.54589853484,10.34,2010
SH600367,0.221615720524,0.0,0.0191387559809,1.27833615446,4.141,2.55735329631,10.59,2001
SZ300150,0.222018348624,0.0,0.0232108317215,0.436254974977,4.96566666667,1.05725985098,5.25,2010
SZ300611,0.200557103064,0.0,0.0314049586777,1.44626372746,11.7513333333,1.0526465082,12.37,2017
SZ300414,0.222222222222,0.0,0.0326086956522,1.79063237836,17.6746666667,1.06876131563,18.89,2015
SZ002191,0.160583941606,0.0,0.0137614678899,1.51611451274,7.78866666667,1.12984678593,8.8,2007
SH600834,0.222042139384,0.0,0.0103686635945,2.17908354433,4.70633333333,1.84644804873,8.69,2000
SZ002231,0.222043443282,0.0,0.0195627157652,1.8100376644,4.57466666667,1.92800932673,8.82,2008
SZ300528,0.153846153846,0.0,0.0230769230769,1.40110509422,11.462,1.03297853778,11.84,2016
SZ300005,0.585476190476,0.0,0.0335968379447,1.25541738611,4.965,1.03121852971,5.12,2009
SZ002086,0.22233350025,0.0,0.0380952380952,3.17573618388,7.798,1.34906386253,10.52,2006
SZ300408,0.219559765952,0.0,0.0298572046733,2.29111843844,15.8156666667,1.50041098489,23.73,2014
SZ300313,0.213786679087,0.0,0.0387359836901,1.42433738287,9.44166666667,1.06760812004,10.08,2012
SZ000006,0.222104144527,0.0,0.0245161290323,4.69079531264,3.68433333333,2.14692843572,7.91,2000
SZ002486,0.222634508349,0.0,0.0228215767635,1.09466972457,3.26166666667,1.48696985181,4.85,2010
SH603128,0.223363286264,0.0,0.0249066002491,2.09227230319,5.162,1.5749709415,8.13,2012
SZ000721,0.220865704772,0.0,0.0160320641283,0.827572132293,2.74033333333,1.82459554799,5.0,2000
SH603677,0.14192139738,0.0,0.030565881867,1.38328811433,21.05,1.16294536817,24.48,2017
SH600933,0.199848599546,0.0,0.0288123682361,0.917925677032,14.306,1.01705578079,14.55,2017
SZ002564,0.22113022113,0.0,0.0247831474597,0.78237527085,6.785,1.19380987472,8.1,2011
SZ002052,0.257142857143,0.0,0.0416666666667,1.02956688777,4.463,1.10463813578,4.93,2006
SH601058,0.221052631579,0.0,0.009375,1.55322080102,3.18133333333,1.0090108969,3.21,2011
SZ300264,0.222547584187,0.0,0.0455974842767,1.50331657444,5.61066666667,1.14603136882,6.43,2011
SH601777,0.222836095764,0.0,0.0234009360374,0.408009555583,5.44533333333,1.17899118511,6.42,2010
SH600569,0.224561403509,0.0,0.039911308204,0.712640101767,1.59233333333,2.85116181704,4.54,2001
